,user_id,username,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,type,ntrial,timestamp
24,0,User_1,0.492218,-0.6459808,-0.5922699,-0.3262416,-0.1176815,0.1199289,0,3,2018-03-15 21:49:03.587
25,0,User_1,0.4839325,-0.6694946,-0.5740051,-0.2459551,0.114616,-0.1649654,0,3,2018-03-15 21:49:03.612
26,0,User_1,0.5079498,-0.6637573,-0.5620728,-0.2175194,-0.3101151,0.1691188,0,3,2018-03-15 21:49:03.637
27,0,User_1,0.5458679,-0.6292572,-0.5928955,-0.07843719,0.08940178,-0.1629766,0,3,2018-03-15 21:49:03.663
28,0,User_1,0.8050842,-0.5829926,-0.5330658,0.1461911,-0.05754825,-0.1477111,0,3,2018-03-15 21:49:03.692
29,0,User_1,0.5273743,-0.6063995,-0.5986481,0.4812149,-0.9946244,0.9100129,0,3,2018-03-15 21:49:03.717
30,0,User_1,0.4363556,-0.5070801,-0.7125549,0.8904752,-1.328794,1.526024,0,3,2018-03-15 21:49:03.742
31,0,User_1,0.7501831,-0.8152466,-0.6954193,0.9113805,-0.3470901,-0.3908473,0,3,2018-03-15 21:49:03.772
32,0,User_1,0.8934784,-0.7219543,-0.4561157,0.3487298,-0.1550978,-0.6586263,0,3,2018-03-15 21:49:03.798
33,0,User_1,0.3505859,-0.6705933,-0.7835846,0.1638346,-0.8645808,-0.4739209,0,3,2018-03-15 21:49:03.823
34,0,User_1,0.4012146,-0.687973,-0.6309967,0.1228597,-0.5062483,-0.8019485,0,3,2018-03-15 21:49:03.852
35,0,User_1,0.415802,-0.6212158,-0.5367889,-0.4825266,-0.6969034,-0.8390973,0,3,2018-03-15 21:49:03.878
36,0,User_1,0.2476807,-0.5657501,-0.6946716,-0.6760446,-1.051198,-0.4326105,0,3,2018-03-15 21:49:03.903
37,0,User_1,0.2822418,-0.6226196,-0.7233124,-0.2830252,-1.052716,-0.1711155,0,3,2018-03-15 21:49:03.932
38,0,User_1,0.2124634,-0.6144409,-0.7200928,-0.3835225,-1.045431,-0.3558643,0,3,2018-03-15 21:49:03.956
39,0,User_1,-0.01319885,-0.6764984,-0.6529999,-0.143747,-1.460493,0.06127037,0,3,2018-03-15 21:49:03.982
40,0,User_1,-0.1460266,-0.7369537,-0.7365723,0.03296205,-1.153656,0.1952894,0,3,2018-03-15 21:49:04.006
41,0,User_1,-0.1012878,-0.8654938,-0.6556854,-0.2203094,-0.8718363,-0.1108071,0,3,2018-03-15 21:49:04.032
42,0,User_1,-0.2870026,-0.7975311,-0.5907593,-0.2829624,-0.9433514,-0.03875956,0,3,2018-03-15 21:49:04.057
43,0,User_1,-0.3828125,-0.8047485,-0.6371765,-0.1951859,-0.6211441,-0.1817101,0,3,2018-03-15 21:49:04.083
44,0,User_1,-0.4431305,-0.9126434,-0.5480957,0.2113925,-0.5181628,-0.1338179,0,3,2018-03-15 21:49:04.107
45,0,User_1,-0.3822021,-0.9385529,-0.429184,0.216812,-0.2748935,-0.3069194,0,3,2018-03-15 21:49:04.134
46,0,User_1,-0.3747101,-0.9103546,-0.4724884,0.2040957,-0.1797685,-0.2239718,0,3,2018-03-15 21:49:04.158
47,0,User_1,-0.1870422,-1.029327,-0.4707794,0.4837327,0.5248269,-0.4362031,0,3,2018-03-15 21:49:04.192
48,0,User_1,-0.01260376,-0.9296112,-0.4984436,0.0922797,1.04744,-0.9995934,0,3,2018-03-15 21:49:04.217
49,0,User_1,-0.06256104,-0.8012543,-0.6543884,-1.291217,0.2441686,-0.1066419,0,3,2018-03-15 21:49:04.244
50,0,User_1,-0.2172394,-0.6133575,-0.7318573,-0.6049023,0.1486925,0.1506764,0,3,2018-03-15 21:49:04.272
51,0,User_1,-0.1494446,-0.6520844,-0.7451324,0.9256957,0.3568557,0.2140509,0,3,2018-03-15 21:49:04.299
52,0,User_1,-0.1506195,-0.7868195,-0.7617035,0.9212924,0.4500342,-0.005460726,0,3,2018-03-15 21:49:04.323
53,0,User_1,-0.1624756,-0.7395477,-0.6160889,0.486279,0.4455649,-0.1591768,0,3,2018-03-15 21:49:04.352
54,0,User_1,-0.197113,-0.6708069,-0.6963959,0.3910243,0.5542904,-0.07010151,0,3,2018-03-15 21:49:04.377
55,0,User_1,-0.0854187,-0.7426147,-0.6624298,0.4370728,0.5964929,0.01909841,0,3,2018-03-15 21:49:04.402
56,0,User_1,0.06278992,-0.7106781,-0.6005554,0.2023402,0.582276,-0.002412205,0,3,2018-03-15 21:49:04.428
57,0,User_1,0.1497192,-0.7295685,-0.730011,0.3517531,0.5651862,-0.02085699,0,3,2018-03-15 21:49:04.453
58,0,User_1,0.205246,-0.7671814,-0.6517334,0.4843095,0.3355612,-0.0261218,0,3,2018-03-15 21:49:04.477
59,0,User_1,0.1536102,-0.7741852,-0.6663666,0.5380273,0.3082076,-0.03428971,0,3,2018-03-15 21:49:04.502
60,0,User_1,0.2480927,-0.8322449,-0.554718,0.3557654,0.3732641,-0.07488028,0,3,2018-03-15 21:49:04.532
61,0,User_1,0.232666,-0.7949524,-0.5394897,0.09921217,0.3842812,-0.1298671,0,3,2018-03-15 21:49:04.556
62,0,User_1,0.3860321,-0.7620544,-0.6030731,-0.0186588,0.471798,-0.2341871,0,3,2018-03-15 21:49:04.582
63,0,User_1,0.3869476,-0.7605743,-0.5457153,0.01869336,0.4569819,-0.1835386,0,3,2018-03-15 21:49:04.606
64,0,User_1,0.2702332,-0.7503662,-0.5968628,0.04768081,0.3444614,0.02165585,0,3,2018-03-15 21:49:04.632
65,0,User_1,0.4492645,-0.7144165,-0.5602264,0.1113937,0.214849,0.1563402,0,3,2018-03-15 21:49:04.656
66,0,User_1,0.4531708,-0.7362061,-0.5276642,0.1620497,0.2904702,0.05248274,0,3,2018-03-15 21:49:04.683
67,0,User_1,0.5270844,-0.7183075,-0.5305634,-0.07816101,0.1819687,0.1282326,0,3,2018-03-15 21:49:04.707
68,0,User_1,0.6427612,-0.7056427,-0.502655,-0.04797275,0.2613055,-0.1637092,0,3,2018-03-15 21:49:04.733
69,0,User_1,0.5335388,-0.7430573,-0.5023651,0.0006664247,0.02322019,0.06258357,0,3,2018-03-15 21:49:04.757
70,0,User_1,0.611145,-0.7603912,-0.4343414,-0.07833279,-0.01197109,-0.006261805,0,3,2018-03-15 21:49:04.783
71,0,User_1,0.5207062,-0.7534027,-0.4916077,-0.07988248,-0.08421253,0.001196378,0,3,2018-03-15 21:49:04.807
72,0,User_1,0.5356598,-0.758728,-0.4987793,-0.0124318,0.01007935,-0.1097549,0,3,2018-03-15 21:49:04.834
73,0,User_1,0.4643402,-0.725235,-0.5212708,0.08203984,-0.1740319,0.0502345,0,3,2018-03-15 21:49:04.858
74,0,User_1,0.5380707,-0.6824036,-0.5366364,0.5918387,-0.3601258,0.4017555,0,3,2018-03-15 21:49:04.884
75,0,User_1,0.5570984,-0.8308563,-0.6338043,0.2464943,-0.5310128,0.5471116,0,3,2018-03-15 21:49:04.912
76,0,User_1,0.6556244,-0.631546,-0.7012024,-0.103689,-0.2906572,-0.02218138,0,3,2018-03-15 21:49:04.936
77,0,User_1,0.8239899,-0.605957,-0.7749023,-0.6911674,-0.4940332,-0.6670485,0,3,2018-03-15 21:49:04.961
78,0,User_1,0.568924,-0.5578613,-0.7163239,-0.2411358,-0.849259,-0.4560457,0,3,2018-03-15 21:49:04.987
79,0,User_1,0.5889435,-0.5662842,-0.6307678,0.1494724,-0.8450775,-0.5432888,0,3,2018-03-15 21:49:05.014
80,0,User_1,0.5850372,-0.6673279,-0.6103668,0.2725214,-0.9598982,-0.5978029,0,3,2018-03-15 21:49:05.038
81,0,User_1,0.3854218,-0.7619629,-0.5913086,0.02843893,-1.092167,-0.4484752,0,3,2018-03-15 21:49:05.065
82,0,User_1,0.4635773,-0.6579437,-0.5791931,-0.5100487,-0.9098189,-0.5231768,0,3,2018-03-15 21:49:05.092
83,0,User_1,0.4058838,-0.5464478,-0.6277008,-0.6857522,-1.278885,-0.7024278,0,3,2018-03-15 21:49:05.117
84,0,User_1,0.1904602,-0.7625427,-0.6087646,0.2790498,-1.531286,-0.6488283,0,3,2018-03-15 21:49:05.142
85,0,User_1,0.2661743,-0.9188538,-0.4773712,-0.4772426,-1.171568,-0.4114913,0,3,2018-03-15 21:49:05.172
86,0,User_1,0.1802368,-0.7521515,-0.5873718,-0.6895503,-1.414926,-0.6016935,0,3,2018-03-15 21:49:05.198
87,0,User_1,-0.06962585,-0.8366089,-0.64534,-0.1154218,-1.548865,-0.5187328,0,3,2018-03-15 21:49:05.224
88,0,User_1,0.04307556,-0.912323,-0.609375,-0.04496711,-0.9211601,-0.4879773,0,3,2018-03-15 21:49:05.252
89,0,User_1,0.1489105,-0.8099823,-0.5950317,-0.2448432,-1.088345,-0.6866782,0,3,2018-03-15 21:49:05.276
90,0,User_1,-0.0680542,-0.8081207,-0.5881958,0.07399842,-1.317812,-0.6476517,0,3,2018-03-15 21:49:05.302
91,0,User_1,-0.01727295,-0.8731384,-0.4940491,0.622372,-1.022959,-0.7707515,0,3,2018-03-15 21:49:05.328
92,0,User_1,0.01345825,-0.8997498,-0.4219818,0.3718885,-1.126417,-0.6365631,0,3,2018-03-15 21:49:05.354
93,0,User_1,-0.2654724,-0.9793396,-0.3924866,0.1355771,-1.052952,-0.2653405,0,3,2018-03-15 21:49:05.380
94,0,User_1,-0.1970673,-0.9865875,-0.4579926,0.004520019,-0.4279344,-0.1724433,0,3,2018-03-15 21:49:05.406
95,0,User_1,-0.1166077,-0.9871979,-0.4499054,0.02273285,-0.3896286,-0.07460651,0,3,2018-03-15 21:49:05.432
96,0,User_1,-0.1436615,-0.8666687,-0.5119171,-0.09067094,-0.2878041,0.008905429,0,3,2018-03-15 21:49:05.459
97,0,User_1,-0.0737915,-0.8238983,-0.5881195,0.05383484,0.133967,0.04390576,0,3,2018-03-15 21:49:05.492
98,0,User_1,0.07000732,-0.8079071,-0.6643982,0.1179819,0.1520792,0.0237158,0,3,2018-03-15 21:49:05.518
99,0,User_1,0.05361938,-0.7687378,-0.6026154,-0.07731146,0.01116912,-0.02079467,0,3,2018-03-15 21:49:05.545
100,0,User_1,0.004730225,-0.7322998,-0.6504211,-0.06693313,0.0361573,0.006878232,0,3,2018-03-15 21:49:05.575
101,0,User_1,0.01628113,-0.7459412,-0.6516724,0.04156619,0.06040404,0.03729286,0,3,2018-03-15 21:49:05.603
102,0,User_1,0.08981323,-0.7082825,-0.6395416,-0.05054723,0.05147988,0.05239805,0,3,2018-03-15 21:49:05.632
103,0,User_1,0.1381531,-0.692688,-0.6524658,-0.1165902,0.005131911,0.056082,0,3,2018-03-15 21:49:05.658
104,0,User_1,0.168808,-0.7001343,-0.6972351,0.0101566,-0.06390361,0.06594794,0,3,2018-03-15 21:49:05.685
105,0,User_1,0.1252441,-0.7601929,-0.6628265,-0.02388952,-0.1343781,0.04705974,0,3,2018-03-15 21:49:05.720
106,0,User_1,0.08552551,-0.7404327,-0.71875,-0.1451084,-0.113358,0.02262337,0,3,2018-03-15 21:49:05.748
107,0,User_1,0.06503296,-0.7297211,-0.7072449,-0.07629866,-0.1073643,0.03687421,0,3,2018-03-15 21:49:05.775
108,0,User_1,0.04760742,-0.7360992,-0.6862793,-0.137198,-0.09217298,0.05724952,0,3,2018-03-15 21:49:05.800
109,0,User_1,0.04649353,-0.6923218,-0.6758575,-0.1810962,-0.06451046,0.0562306,0,3,2018-03-15 21:49:05.830
110,0,User_1,0.06921387,-0.6877289,-0.6820679,-0.03820081,-0.05152888,0.03334766,0,3,2018-03-15 21:49:05.856
111,0,User_1,0.09159851,-0.7221527,-0.6546173,-0.009038666,-0.06515352,0.05695045,0,3,2018-03-15 21:49:05.883
112,0,User_1,0.08842468,-0.7025604,-0.6577454,-0.08572013,-0.03498843,0.04412227,0,3,2018-03-15 21:49:05.912
113,0,User_1,0.07896423,-0.7059174,-0.6965332,-0.06740637,-0.04811329,0.04784138,0,3,2018-03-15 21:49:05.937
114,0,User_1,0.07345581,-0.7122345,-0.6813354,-0.02489273,-0.05477572,0.04438992,0,3,2018-03-15 21:49:05.964
115,0,User_1,0.06565857,-0.7114258,-0.6936646,-0.07421314,-0.08136658,0.04310495,0,3,2018-03-15 21:49:05.991
116,0,User_1,0.04963684,-0.7210693,-0.7108917,-0.05605811,-0.08715825,0.05268487,0,3,2018-03-15 21:49:06.019
117,0,User_1,0.05641174,-0.724762,-0.6916809,-0.042974,-0.06986137,0.05253227,0,3,2018-03-15 21:49:06.045
118,0,User_1,0.0620575,-0.7035675,-0.6878815,-0.1096084,-0.05862363,0.04184873,0,3,2018-03-15 21:49:06.072
119,0,User_1,0.02915955,-0.6889954,-0.7275238,-0.1362129,-0.07848984,0.06699084,0,3,2018-03-15 21:49:06.098
120,0,User_1,0.02842712,-0.7042847,-0.7342682,-0.08108862,-0.05033925,0.0970731,0,3,2018-03-15 21:49:06.123
121,0,User_1,0.03778076,-0.7124329,-0.7213745,-0.07059684,0.008262901,0.05367503,0,3,2018-03-15 21:49:06.152
122,0,User_1,0.05621338,-0.6915436,-0.7120514,-0.08732655,0.003927454,0.02697871,0,3,2018-03-15 21:49:06.177
123,0,User_1,0.06745911,-0.6874542,-0.7056122,0.07473319,0.03110768,0.01779346,0,3,2018-03-15 21:49:06.204
124,0,User_1,0.06573486,-0.7270508,-0.6812897,0.1025763,0.03291898,0.02043212,0,3,2018-03-15 21:49:06.232
125,0,User_1,0.05180359,-0.7042542,-0.7002258,0.03712324,0.03919081,0.01671781,0,3,2018-03-15 21:49:06.257
126,0,User_1,0.04776001,-0.6857452,-0.7131653,-0.01868277,0.04787502,0.009130999,0,3,2018-03-15 21:49:06.282
127,0,User_1,0.04855347,-0.6787567,-0.7019348,0.03215298,0.04989015,0.009154169,0,3,2018-03-15 21:49:06.306
128,0,User_1,0.0400238,-0.7141571,-0.6948547,0.04917324,0.04058036,0.02022839,0,3,2018-03-15 21:49:06.332
129,0,User_1,0.0275116,-0.7102509,-0.6842194,0.02265721,0.02321158,0.03479801,0,3,2018-03-15 21:49:06.356
130,0,User_1,0.02796936,-0.7034149,-0.6891785,-0.06863941,0.06188059,0.02338024,0,3,2018-03-15 21:49:06.382
131,0,User_1,0.03807068,-0.7000885,-0.7150879,-0.05271824,0.04134673,0.03300011,0,3,2018-03-15 21:49:06.407
132,0,User_1,0.03834534,-0.7033081,-0.6885834,0.002113853,0.006829143,0.04761607,0,3,2018-03-15 21:49:06.432
133,0,User_1,0.05636597,-0.7184143,-0.6946716,-0.01728967,0.02489789,0.02742771,0,3,2018-03-15 21:49:06.457
134,0,User_1,0.05862427,-0.7041016,-0.6903534,-0.05086681,0.006887378,0.009154968,0,3,2018-03-15 21:49:06.483
135,0,User_1,0.06253052,-0.6972198,-0.6938171,-0.01096573,0.009966705,0.01154835,0,3,2018-03-15 21:49:06.507
136,0,User_1,0.06945801,-0.7044525,-0.6853638,0.02908715,0.005942844,0.01438755,0,3,2018-03-15 21:49:06.533
137,0,User_1,0.06556702,-0.7016296,-0.6957092,-0.003388238,-0.008171909,0.007093149,0,3,2018-03-15 21:49:06.557
138,0,User_1,0.0532074,-0.6934814,-0.7056885,0.0002624232,-0.008244172,0.002144197,0,3,2018-03-15 21:49:06.582
139,0,User_1,0.03997803,-0.6995392,-0.7096863,0.005097392,-0.01678377,0.01275263,0,3,2018-03-15 21:49:06.606
140,0,User_1,0.03448486,-0.693222,-0.7112579,0.001692807,-0.02165576,-0.001282492,0,3,2018-03-15 21:49:06.632
141,0,User_1,0.03503418,-0.695694,-0.7136841,0.01587521,-0.00177056,0.009406636,0,3,2018-03-15 21:49:06.656
142,0,User_1,0.04090881,-0.6994781,-0.7037964,0.01226529,-0.003179457,0.005642791,0,3,2018-03-15 21:49:06.683
143,0,User_1,0.04238892,-0.6984863,-0.7047729,0.008932077,-0.01777358,-0.001129893,0,3,2018-03-15 21:49:06.713
144,0,User_1,0.0582428,-0.7124634,-0.6912689,0.00995047,-0.01015046,0.01465679,0,3,2018-03-15 21:49:06.738
145,0,User_1,0.05371094,-0.7032166,-0.6948242,-0.02395317,-0.01348154,0.009310763,0,3,2018-03-15 21:49:06.763
146,0,User_1,0.05374146,-0.6964264,-0.7061615,-0.02365463,-0.03675757,0.009386663,0,3,2018-03-15 21:49:06.788
147,0,User_1,0.05029297,-0.7066803,-0.6943359,-0.004474275,-0.02280198,0.01557265,0,3,2018-03-15 21:49:06.814
148,0,User_1,0.04673767,-0.6964264,-0.6968994,-0.01291943,-0.01949816,0.002136207,0,3,2018-03-15 21:49:06.838
149,0,User_1,0.04968262,-0.6944275,-0.697876,-0.007045291,-0.005905651,0.003317319,0,3,2018-03-15 21:49:06.864
150,0,User_1,0.05467224,-0.6949158,-0.7017517,0.01115955,-0.01034665,0.009559236,0,3,2018-03-15 21:49:06.892
151,0,User_1,0.04638672,-0.7062683,-0.6992798,0.006295282,-0.01433899,0.01033848,0,3,2018-03-15 21:49:06.918
152,0,User_1,0.03886414,-0.6916656,-0.7063293,-0.01912672,-0.007689964,-0.006781121,0,3,2018-03-15 21:49:06.945
153,0,User_1,0.03805542,-0.7030029,-0.7106628,0.003923205,-0.008221,-0.00145906,0,3,2018-03-15 21:49:06.972
154,0,User_1,0.03800964,-0.704422,-0.7042694,-0.008259427,-0.002424983,-0.005274837,0,3,2018-03-15 21:49:07.000
155,0,User_1,0.04138184,-0.6965485,-0.7052917,-0.01677488,0.001200197,-0.003969089,0,1,2018-03-15 21:49:13.132
156,0,User_1,-0.05813599,-0.6112823,-0.788269,-0.01677488,0.001200197,-0.003969089,0,1,2018-03-15 21:49:13.161
157,0,User_1,-0.04638672,-0.607666,-0.780838,-0.01677488,0.001200197,-0.003969089,0,1,2018-03-15 21:49:13.187
158,0,User_1,-0.05586243,-0.6081696,-0.7716064,-0.004472145,0.00878763,-0.0311075,0,1,2018-03-15 21:49:13.332
159,0,User_1,-0.04684448,-0.6082001,-0.7847595,0.01978952,0.0007321015,-0.021359,0,1,2018-03-15 21:49:13.354
160,0,User_1,-0.1242218,-0.6391754,-0.8165894,0.07023005,-0.05157558,-0.04313673,0,1,2018-03-15 21:49:13.378
161,0,User_1,-0.1427002,-0.6678009,-0.811142,0.3211555,-0.06977961,-0.1952911,0,1,2018-03-15 21:49:13.403
162,0,User_1,-0.206665,-0.7390594,-0.7998505,0.4204861,-0.05355421,-0.2189725,0,1,2018-03-15 21:49:13.432
163,0,User_1,-0.3208618,-0.7575989,-0.7683868,0.3533576,-0.04982295,-0.3254038,0,1,2018-03-15 21:49:13.457
164,0,User_1,-0.5054932,-0.7135773,-0.6321716,0.2122998,0.06103406,-0.6118548,0,1,2018-03-15 21:49:13.483
165,0,User_1,-0.2471619,-0.8879547,-1.22995,0.2141119,0.4497305,-0.7105761,0,1,2018-03-15 21:49:13.512
166,0,User_1,-0.2176819,-0.4783936,-0.3917389,0.02491903,1.062742,-0.2733023,0,1,2018-03-15 21:49:13.537
167,0,User_1,-0.6048737,-0.3647614,-0.8570404,2.036671,0.2308036,-0.06006751,0,1,2018-03-15 21:49:13.563
168,0,User_1,1.203812,-1.296844,-0.2034454,1.588825,1.476021,-0.3226962,0,1,2018-03-15 21:49:13.592
169,0,User_1,0.1128845,-0.5379486,-0.7363281,0.3435442,-10.27936,7.166171,0,1,2018-03-15 21:49:13.617
170,0,User_1,-1.985504,0.4122467,-0.8774414,1.250199,1.691349,-0.942768,0,1,2018-03-15 21:49:13.643
171,0,User_1,0.8468475,-1.202072,-0.5516357,3.369317,4.291201,-2.050358,0,1,2018-03-15 21:49:13.668
172,0,User_1,0.1352844,-0.8828888,-0.3705139,1.017011,0.477824,-0.3925056,0,1,2018-03-15 21:49:13.694
173,0,User_1,0.01924133,-0.7081909,-0.5450745,-0.03902959,1.415409,-0.2776251,0,1,2018-03-15 21:49:13.718
174,0,User_1,0.08123779,-0.655365,-0.5856323,0.3108267,1.002967,-0.009709533,0,1,2018-03-15 21:49:13.745
175,0,User_1,0.1907501,-0.6465759,-0.4258728,0.4653079,0.9387444,0.02383591,0,1,2018-03-15 21:49:13.772
176,0,User_1,0.175705,-0.6585541,-0.4901276,0.4397348,0.7452271,0.2059285,0,1,2018-03-15 21:49:13.797
177,0,User_1,0.3199768,-0.6659698,-0.4304199,0.4320833,0.6681382,0.2278436,0,1,2018-03-15 21:49:13.820
178,0,User_1,0.4615326,-0.7735138,-0.4772797,0.5514688,0.4673631,0.1627475,0,1,2018-03-15 21:49:13.852
179,0,User_1,0.4376678,-0.8648071,-0.5012512,0.4865604,0.2275231,0.182584,0,1,2018-03-15 21:49:13.876
180,0,User_1,0.3565369,-0.8538971,-0.4510956,0.172198,0.1983723,0.1453283,0,1,2018-03-15 21:49:13.901
181,0,User_1,0.3531036,-0.7307434,-0.4040833,0.1252547,0.2222794,0.05938724,0,1,2018-03-15 21:49:13.932
182,0,User_1,0.341507,-0.7461395,-0.4114227,0.2042584,0.168472,0.1328386,0,1,2018-03-15 21:49:13.957
183,0,User_1,0.5896149,-0.7943115,-0.4131775,0.160088,0.1364947,0.09394682,0,1,2018-03-15 21:49:13.983
184,0,User_1,0.5153503,-0.7346954,-0.4207153,0.2499772,-0.2033478,0.005377807,0,1,2018-03-15 21:49:14.012
185,0,User_1,0.4504395,-0.8990631,-0.5013428,0.4951241,-0.2117486,0.1153325,0,1,2018-03-15 21:49:14.037
186,0,User_1,0.5016327,-0.8858337,-0.4475555,0.3264099,-0.1840618,0.1098571,0,1,2018-03-15 21:49:14.063
187,0,User_1,0.5861664,-0.7908325,-0.5211029,-0.08912179,-0.1794896,-0.06133677,0,1,2018-03-15 21:49:14.087
188,0,User_1,0.7659607,-0.776474,-0.4837952,-0.09244461,-0.1949927,-0.2408658,0,1,2018-03-15 21:49:14.113
189,0,User_1,0.6502991,-0.8662567,-0.5708923,0.3065661,-0.5874752,0.2208984,0,1,2018-03-15 21:49:14.137
190,0,User_1,0.7076874,-0.7366028,-0.6390839,-0.5219595,-0.6558852,-0.3448886,0,1,2018-03-15 21:49:14.164
191,0,User_1,0.6304321,-0.5662994,-0.6808929,-0.3525947,-1.055795,-0.4332795,0,1,2018-03-15 21:49:14.192
192,0,User_1,0.6247711,-0.5366211,-0.5914612,0.07543813,-1.125576,-0.5293778,0,1,2018-03-15 21:49:14.215
193,0,User_1,0.648819,-0.6157227,-0.6813049,0.3348889,-1.426083,-0.5213742,0,1,2018-03-15 21:49:14.241
194,0,User_1,0.5287933,-0.6887817,-0.6420898,0.2572388,-1.615251,-0.3377018,0,1,2018-03-15 21:49:14.266
195,0,User_1,0.4554138,-0.6937103,-0.5583801,-0.06742075,-1.548702,-0.4596607,0,1,2018-03-15 21:49:14.293
196,0,User_1,0.3615875,-0.6168823,-0.6593933,0.2630631,-2.024721,-0.5811515,0,1,2018-03-15 21:49:14.318
197,0,User_1,0.08380127,-0.8671417,-0.4823914,0.6565197,-2.035175,-0.3604606,0,1,2018-03-15 21:49:14.345
198,0,User_1,0.1572113,-0.9479218,-0.3609467,0.2891507,-1.477899,-0.4745007,0,1,2018-03-15 21:49:14.372
199,0,User_1,0.006317139,-0.9102478,-0.4366608,0.02600534,-1.554737,-0.1425136,0,1,2018-03-15 21:49:14.397
200,0,User_1,-0.1205292,-0.9465637,-0.4022217,-0.3252267,-1.244936,-0.1948823,0,1,2018-03-15 21:49:14.423
201,0,User_1,-0.1674194,-0.9242249,-0.4351807,-0.3413008,-1.124148,-0.2028375,0,1,2018-03-15 21:49:14.452
202,0,User_1,-0.3175659,-0.9790497,-0.4723816,-0.3413008,-1.124148,-0.2028375,0,1,2018-03-15 21:49:14.477
203,0,User_1,-0.2722778,-0.9431763,-0.3462677,-0.3450151,-0.56159,-0.1865828,0,1,2018-03-15 21:49:14.504
204,0,User_1,-0.2747192,-0.9085999,-0.496109,-0.2371424,-0.5538378,-0.2067337,0,1,2018-03-15 21:49:14.532
205,0,User_1,-0.307373,-0.9725342,-0.4095917,0.1148937,-0.5005069,-0.2361352,0,1,2018-03-15 21:49:14.557
206,0,User_1,-0.2926788,-0.9427643,-0.3322449,0.02880139,-0.361689,-0.3006029,0,1,2018-03-15 21:49:14.581
207,0,User_1,-0.3336487,-0.968399,-0.3539734,0.07301546,-0.2632982,-0.2248466,0,1,2018-03-15 21:49:14.607
208,0,User_1,-0.3613586,-1.037521,-0.3654327,0.5911191,0.1845596,0.03441665,0,1,2018-03-15 21:49:14.632
209,0,User_1,-0.2433014,-1.024521,-0.5350647,0.2837498,0.3821269,-0.02616148,0,1,2018-03-15 21:49:14.658
